user_id,lat_pos,lon_pos
22876.0,-122.41988,37.781721
22879.0,-122.40959,37.787375
22880.0,-122.412826,37.790909
22882.0,-122.387121,37.758675
22883.0,-122.424121,37.763098
22885.0,-122.403741,37.780684
22886.0,-122.366733,37.762425
22890.0,-118.226986,34.049546
22892.0,-122.345243,37.899147
22893.0,-122.380743,37.736536
22895.0,-122.097127,37.925241
22896.0,-122.141627,37.404728
22897.0,-122.392273,37.675426
22900.0,-122.300792,37.83365
22902.0,-122.273506,37.827343
22905.0,-122.87281,38.608311
22906.0,-122.146182,37.413524
22908.0,-122.371991,37.671425
22909.0,-122.416728,37.790701
22910.0,-122.129697,37.420026
22911.0,-122.262092,37.852549
22912.0,-122.015021,37.570545
22913.0,-122.280436,37.887486
22914.0,-122.405245,37.772981
22915.0,-122.163144,37.447073
22917.0,-118.375633,34.049643
22919.0,-122.42649,37.753664
22920.0,-121.948211,37.032634
22921.0,-122.416993,37.685671
22922.0,-122.44139,37.801525
22924.0,-122.419565,37.791544
22927.0,-121.96058,37.292851
22930.0,-117.242997,32.775897
22935.0,-122.090711,37.614061
22936.0,-122.413325,37.758171
22938.0,-122.298438,37.599266
22940.0,-122.002797,37.365639
22941.0,-122.413615,37.77535
22942.0,-121.930113,37.308794
22943.0,-122.454576,37.809076
22944.0,-121.933357,37.30946
22945.0,-122.293402,37.828979
22946.0,-122.2573,37.855668
22948.0,-122.392709,37.67609
22953.0,-118.353954,34.080868
22954.0,-118.327174,33.849837
22955.0,-122.061158,37.32754
22958.0,-122.012287,37.358948
22959.0,-122.036472,37.338204
22960.0,-122.026347,37.334409
22961.0,-118.410472,33.999207
22963.0,-122.025122,37.308201
22971.0,-122.016379,37.33621
23016.0,-122.319293,37.561402
23023.0,-122.399106,37.775426
23043.0,-122.397941,37.789811
23053.0,-118.565081,34.260726
23059.0,-118.121548,34.142494
23072.0,-116.953221,32.776165
23091.0,-117.79953,33.674495
23111.0,-122.406071,37.764006
23132.0,-122.401219,37.771217
23141.0,-122.400249,37.776148
23148.0,-122.411278,37.77923
23159.0,-118.349934,34.077435
23180.0,-122.400821,37.780954
23205.0,-122.41025,37.774124
23231.0,-122.403507,37.776045
23248.0,-116.534617,33.818387
23251.0,-122.410691,37.781874
23276.0,-122.328772,37.784779
23286.0,-122.414711,37.789171
23288.0,-122.382695,37.773616
23303.0,-122.410889,37.756686
23338.0,-117.843729,33.668604
23344.0,-122.430557,37.795096
23347.0,-122.081097,37.390217
23349.0,-122.030657,37.331937
23350.0,-117.835906,33.765885
23372.0,-121.294729,38.631705
23386.0,-117.095464,32.636337
23392.0,-122.109999,37.685225
23415.0,-122.271333,37.819471
23430.0,-122.414784,37.778202
23439.0,-118.2099,34.151046
23440.0,-122.427708,37.648857
23444.0,-122.40557,37.762842
23467.0,-122.212124,37.710343
23508.0,-121.97646,37.323954
23512.0,-122.403065,37.760605
23533.0,-122.426655,37.77032
23534.0,-122.157761,37.429656
23551.0,-122.065581,37.35993
23555.0,-122.133739,37.397518
23556.0,-122.117177,37.680076
23558.0,-122.543611,38.02092
23656.0,-118.32412,34.017238
23670.0,-116.299363,33.721504
23733.0,-118.388701,34.101294
23777.0,-118.325833,34.091134
23785.0,-121.975162,37.358722
23787.0,-121.990172,37.36881
23797.0,-122.302058,37.569237
23806.0,-122.398327,37.698937
23889.0,-118.282581,34.072905
23900.0,-118.44198,34.012626
23973.0,-122.427894,37.821112
23982.0,-122.36865,38.300851
24017.0,-122.396171,37.73334
24055.0,-122.418384,37.770112
24070.0,-122.032479,37.707277
24073.0,-122.136225,37.422786
24078.0,-122.370204,37.630351
24079.0,-122.408232,37.761969
24081.0,-119.751204,34.41898
24094.0,-122.410474,37.782894
24095.0,-117.718609,34.048613
24096.0,-122.227485,37.607773
24098.0,-122.036968,37.359759
24099.0,-118.588506,34.193449
24105.0,-122.094149,37.406576
24107.0,-122.323225,37.78191
24110.0,-122.397835,37.773926
24114.0,-122.428418,37.776444
24115.0,-122.428254,37.764719
24119.0,-122.398103,37.761913
24122.0,-122.160104,37.444005
24132.0,-121.784914,37.905129
24136.0,-122.092163,37.381236
24145.0,-118.430792,34.003493
24147.0,-122.421354,37.792836
24152.0,-122.305773,37.595879
24154.0,-122.412093,37.741116
24156.0,-122.41561,37.770781
24159.0,-122.192013,37.442129
24164.0,-122.396221,37.735605
24170.0,-122.08834,37.42434
24171.0,-117.159035,32.717449
24176.0,-118.171472,33.81035
24185.0,-118.480629,33.999032
24224.0,-122.433073,37.79964
24225.0,-122.048832,37.359951
24226.0,-122.416241,37.753439
24227.0,-122.444636,37.798617
24236.0,-117.958793,33.836441
24265.0,-122.418986,37.590604
24316.0,-118.372064,34.043105
24318.0,-118.318851,34.092013
24323.0,-118.302294,34.090642
24340.0,-121.552758,38.558202
24356.0,-122.405148,37.76094
24366.0,-122.409516,37.74064
24383.0,-121.448763,38.592763
24403.0,-122.391986,37.796025
24404.0,-122.044483,37.306465
24406.0,-122.298921,37.853808
24410.0,-122.270549,37.806807
24413.0,-118.388954,34.088709
24420.0,-122.380803,37.730332
24425.0,-122.051792,37.361665
24427.0,-122.392575,37.768031
24433.0,-122.402574,37.791158
24443.0,-122.395169,37.779377
24476.0,-122.152913,37.374874
24499.0,-116.54524,33.828518
24500.0,-116.600244,33.860218
24502.0,-116.542938,33.812463
24503.0,-116.546751,33.832618
24506.0,-122.208543,37.656804
24517.0,-122.403905,37.765236
24569.0,-117.165045,32.747053
24623.0,-122.404167,37.767304
24624.0,-122.415055,37.754686
24631.0,-122.396082,37.762665
24644.0,-122.302766,37.856211
24648.0,-118.388518,34.120205
24652.0,-122.055683,37.408684
24653.0,-122.381093,37.7409
24655.0,-122.410454,37.767571
24656.0,-122.438096,37.787573
24666.0,-122.418792,37.759126
24668.0,-118.352224,34.080051
24669.0,-122.396157,37.78514
24670.0,-122.413417,37.774671
24671.0,-118.473667,33.998291
24677.0,-122.410529,37.770303
24679.0,-120.212849,39.20564
24681.0,-122.404122,37.787008
24682.0,-118.188066,33.768251
24698.0,-122.398103,37.781983
24775.0,-122.403675,37.786448
24839.0,-122.41404,37.738967
24842.0,-122.34725,37.797098
24843.0,-122.396018,37.80888
24848.0,-122.386762,37.595857
24862.0,-118.437653,34.010236
24870.0,-122.410201,37.776049
24873.0,-122.429833,37.788302
24888.0,-117.220931,32.889439
24893.0,-122.439326,37.815429
24897.0,-122.368223,37.682136
24899.0,-117.102448,33.124435
24904.0,-122.411297,37.78002
24921.0,-122.358133,37.723589
24924.0,-122.407607,37.7705
25188.0,-118.321656,34.097091
25219.0,-122.312859,37.613765
25220.0,-122.413333,37.796545
25300.0,-118.394587,33.987468
25301.0,-118.17644,34.066707
25308.0,-118.434154,34.01018
25309.0,-118.264292,34.042187
25311.0,-118.365722,34.034982
25312.0,-118.185963,34.078267
25314.0,-118.489114,34.01134
25315.0,-118.289797,33.92954
25322.0,-122.389982,37.752568
25326.0,-122.004702,37.36942
25371.0,-118.13276,33.759696
25396.0,-118.155004,34.13305
25400.0,-122.40307,37.773375
25421.0,-122.33823,37.640614
25446.0,-117.967294,33.763135
25453.0,-122.407176,37.791307
25460.0,-122.426474,37.77321
25555.0,-117.248664,32.864282
25556.0,-122.010126,37.327692
25557.0,-121.98905,37.332154
25565.0,-122.289761,37.814052
25566.0,-122.240503,37.809982
25586.0,-118.375602,34.079952
25591.0,-122.423425,37.792284
25594.0,-118.35896,34.078278
25599.0,-118.31264,34.033937
25610.0,-122.36197,38.318058
25648.0,-117.18713,32.768549
25663.0,-122.35234,37.775854
25664.0,-122.361861,37.808095
25665.0,-122.431829,37.797585
25667.0,-122.396742,37.789594
25668.0,-122.411017,37.768003
25671.0,-122.319314,37.742787
25675.0,-122.418342,37.795385
25676.0,-122.405005,37.775912
25678.0,-122.402741,37.752809
25685.0,-117.871121,33.864641
25759.0,-122.238629,37.486264
25761.0,-121.95388,37.13958
25762.0,-117.837996,33.581946
25764.0,-122.300186,37.598515
25768.0,-122.103758,37.433312
25774.0,-118.117119,34.002003
25775.0,-122.280373,37.690275
25781.0,-122.188203,37.457887
25788.0,-122.411069,37.777445
25801.0,-122.442674,37.751025
25803.0,-121.725245,37.170995
25810.0,-121.921229,37.313963
25811.0,-122.091533,37.422259
25818.0,-122.156593,37.471221
25822.0,-122.097244,37.397399
25829.0,-118.349515,34.124804
25836.0,-122.400658,37.780389
25844.0,-122.405988,37.77207
25848.0,-122.419249,37.761496
25853.0,-118.373998,34.097663
25863.0,-121.782747,37.243697
25869.0,-122.426395,37.774001
25871.0,-122.601662,38.14255
25945.0,-122.083281,37.946938
25966.0,-118.008732,34.045959
25984.0,-121.79042,37.123594
25988.0,-118.337821,33.988878
26010.0,-117.890863,33.684455
26028.0,-118.19501,34.115644
26029.0,-118.37726,34.064991
26030.0,-122.065108,37.379182
26047.0,-117.987275,33.789198
26048.0,-122.359793,37.579558
26049.0,-121.398864,38.641468
26052.0,-118.247901,34.129101
26053.0,-122.397735,37.765643
26057.0,-117.766986,33.596144
26076.0,-121.922976,37.304575
26078.0,-117.131214,32.740247
26086.0,-118.393742,34.016382
26092.0,-119.03412,35.369539
26108.0,-121.419545,38.617262
26110.0,-122.403988,37.789517
26214.0,-118.3294,33.929837
26226.0,-122.321471,37.850914
26234.0,-121.523033,38.652372
26241.0,-121.929039,37.315848
26249.0,-118.254056,33.86581
26260.0,-122.300071,37.814664
26274.0,-122.412186,37.785657
26279.0,-122.027067,36.975218
26280.0,-122.370074,37.76529
26303.0,-122.056665,37.334767
26319.0,-118.251502,33.809245
26326.0,-117.268062,34.058878
26330.0,-117.878679,33.733282
26333.0,-122.400295,37.858993
26336.0,-117.910985,33.985369
26348.0,-122.013837,37.363541
26356.0,-118.422676,34.04522
26357.0,-122.401578,37.772272
26370.0,-117.811181,34.032898
26384.0,-117.8983,33.812325
26388.0,-121.95503,37.26041
26411.0,-118.397218,34.000939
26427.0,-122.426739,37.774355
26428.0,-121.961267,37.288235
26442.0,-117.276737,33.029694
26459.0,-118.467143,34.154716
26479.0,-117.156782,32.75427
26484.0,-117.998169,34.115246
26492.0,-118.319298,33.941702
26499.0,-118.93056,34.225223
26506.0,-117.89482,33.745212
26508.0,-122.404026,37.789814
26510.0,-117.969275,33.859384
26513.0,-117.149494,32.74303
26525.0,-122.040266,36.9731
26529.0,-118.037235,34.069504
26536.0,-118.293111,34.102482
26538.0,-123.188236,39.140562
26543.0,-122.447048,37.768127
26546.0,-117.820382,33.836048
26561.0,-118.812754,34.182146
26563.0,-117.979742,33.750164
26582.0,-121.909617,37.325265
26610.0,-117.880608,33.670116
26619.0,-118.281437,34.049207
26621.0,-121.777191,38.664404
26633.0,-116.414351,33.788409
26645.0,-117.816625,33.735564
26649.0,-117.55406,34.075238
26660.0,-117.72981,33.626421
26689.0,-118.109709,34.584093
26690.0,-122.405579,37.766936
26692.0,-117.164206,32.739053
26702.0,-117.935023,33.694196
26703.0,-118.428691,34.132715
26730.0,-121.407605,38.600859
26747.0,-122.140812,37.428789
26750.0,-118.30194,34.147958
26764.0,-122.317406,37.830249
26774.0,-117.924987,33.813461
26777.0,-122.453885,37.765307
26778.0,-122.398108,37.775719
26782.0,-122.229881,37.720022
26790.0,-118.341724,34.092289
26792.0,-122.424488,37.790221
26803.0,-118.397275,34.054778
26834.0,-119.757864,36.854546
26837.0,-119.809816,36.803335
26839.0,-117.139096,32.731134
26856.0,-122.416,37.787705
26862.0,-121.023908,38.67536
26863.0,-122.413788,37.789518
26897.0,-122.3901,37.769161
26899.0,-122.040009,37.387356
26901.0,-122.18165,37.747678
26923.0,-118.206059,34.09131
26926.0,-119.79501,36.798326
26931.0,-117.145291,32.943704
26941.0,-122.007769,37.389643
26957.0,-117.828408,33.697313
26963.0,-118.433803,34.044147
26968.0,-118.357916,34.127874
26987.0,-117.777727,33.695407
27000.0,-117.202827,34.057207
27008.0,-122.404329,37.788222
27034.0,-122.36767,37.783067
27036.0,-118.378354,34.098712
27074.0,-118.436375,34.160439
27079.0,-122.300874,37.572268
27115.0,-122.030226,37.320263
27121.0,-121.436045,38.602703
27122.0,-121.977835,37.252772
27131.0,-117.897011,33.774018
27137.0,-121.944999,37.305661
27139.0,-122.321242,37.69831
27155.0,-121.866312,37.324167
27170.0,-117.883072,33.83973
27171.0,-118.36148,34.038222
27173.0,-118.383793,34.081082
27179.0,-121.168462,38.646591
27184.0,-118.237925,34.10391
27201.0,-121.350316,38.611021
27206.0,-122.412496,37.776323
27224.0,-122.315014,37.824128
27255.0,-118.591349,34.219798
27285.0,-122.181922,37.733757
27292.0,-122.085907,37.388129
27294.0,-120.634155,35.173872
27297.0,-122.440656,37.762693
27303.0,-118.16283,33.798112
27316.0,-117.989399,34.046421
27317.0,-122.416352,37.719692
27319.0,-118.34631,34.049987
27320.0,-118.421813,34.032973
27325.0,-122.408641,37.792381
27340.0,-122.275052,37.920859
27350.0,-118.216083,34.175945
27361.0,-118.176105,34.084578
27369.0,-118.163946,34.086835
27373.0,-121.884675,37.3333
27391.0,-122.390918,37.795725
27431.0,-118.234435,34.088474
27441.0,-117.854,33.728399
27443.0,-121.880232,37.313167
27455.0,-117.881423,33.876443
27466.0,-118.603945,34.179543
27468.0,-118.174286,34.046091
27470.0,-117.880983,33.704485
27475.0,-118.449249,34.048212
27478.0,-121.301563,38.649486
27483.0,-117.554967,34.048931
27484.0,-122.004092,37.544918
27508.0,-118.26476,34.087925
27511.0,-118.303577,34.032731
27545.0,-118.171556,34.135376
27550.0,-119.209097,34.258788
27560.0,-119.804798,36.808391
27586.0,-121.918443,37.381735
27590.0,-119.841805,34.417111
27593.0,-121.838613,37.2756
27605.0,-119.1766,36.166801
27612.0,-118.399167,34.087591
27617.0,-122.388654,37.721511
27633.0,-122.031712,37.550939
27635.0,-117.849738,33.946302
27639.0,-122.411427,37.786894
27640.0,-122.298351,38.307645
27658.0,-122.29877,37.590625
27659.0,-118.351551,34.027797
27672.0,-117.975125,33.795024
27682.0,-118.059704,33.788014
27692.0,-117.807999,33.718054
27693.0,-122.430537,37.803708
27714.0,-122.404102,37.777801
27725.0,-118.299984,34.07669
27744.0,-122.236954,37.760154
27775.0,-118.276823,33.875847
27783.0,-121.974517,37.280335
27786.0,-117.23221,32.765728
27787.0,-122.870316,38.61067
27791.0,-122.408085,37.784404
27807.0,-117.977643,33.768752
27808.0,-121.786563,39.710186
27817.0,-121.02296,37.662415
27819.0,-118.201715,34.080407
27830.0,-117.714707,33.636501
27845.0,-122.00243,37.022226
27848.0,-122.434968,37.796517
27851.0,-122.412076,37.792178
27875.0,-119.79679,36.768459
27883.0,-116.362543,33.766055
27895.0,-117.799509,33.932276
27936.0,-122.413703,37.776911
27943.0,-121.410955,38.647004
27946.0,-116.976607,32.748535
27950.0,-118.274197,34.065824
27952.0,-117.011749,32.794217
28010.0,-117.838051,33.746377
28011.0,-122.324627,37.677388
28021.0,-116.387226,33.771719
28029.0,-122.259271,37.772107
28030.0,-121.252279,38.643394
28034.0,-117.151028,33.535032
28035.0,-117.762126,33.665039
28037.0,-117.194088,32.786983
28056.0,-121.936268,37.343617
28058.0,-118.406472,33.99607
28078.0,-117.156883,32.775945
28080.0,-117.804434,33.626515
28098.0,-118.312671,34.061484
28101.0,-122.390937,37.794088
28106.0,-122.358957,37.596389
28112.0,-117.897983,33.727317
28115.0,-117.884587,33.752081
28125.0,-118.214584,34.081942
28132.0,-121.271543,38.591606
28144.0,-121.885619,37.30256
28156.0,-120.68129,35.232869
28174.0,-122.349907,37.784462
28193.0,-121.661065,36.680552
28194.0,-122.332996,37.611448
28195.0,-118.375138,33.933307
28236.0,-119.834843,36.824582
28250.0,-118.20651,34.003723
28253.0,-117.930227,33.727707
28259.0,-118.052874,34.16279
28263.0,-118.360442,34.117767
28264.0,-117.352353,34.054252
28273.0,-117.838789,33.694507
28282.0,-122.184285,37.859107
28288.0,-117.020622,32.772287
28295.0,-117.160376,32.961718
28307.0,-117.190293,32.734474
28311.0,-121.955033,38.363691
28314.0,-121.88848,37.988434
28315.0,-118.37779,33.937531
28322.0,-122.227633,37.790348
28334.0,-122.651542,38.256973
28347.0,-117.900558,33.775008
28359.0,-120.699081,35.282216
28369.0,-118.128333,33.856168
28377.0,-122.393893,37.682174
28378.0,-117.959005,33.940342
28382.0,-121.913196,36.857951
28401.0,-118.402485,34.010769
28406.0,-122.295562,37.595471
28407.0,-117.106511,32.906637
28413.0,-122.436004,37.747467
28421.0,-120.937224,37.69681
28426.0,-117.997477,33.812597
28427.0,-117.199671,33.587337
28430.0,-118.013152,34.158678
28448.0,-118.315306,34.027007
28454.0,-122.417218,37.784954
28455.0,-118.109075,34.023933
28457.0,-117.136706,32.764073
28479.0,-121.452021,38.590868
28488.0,-117.928451,33.763844
28499.0,-118.461151,34.213535
28500.0,-118.16704,34.012232
28502.0,-122.063988,37.551842
28519.0,-117.758998,33.894966
28521.0,-122.414606,37.771927
28524.0,-117.042548,32.791405
28528.0,-122.26676,37.869653
28532.0,-122.366711,37.618734
28535.0,-122.703555,38.384399
28566.0,-119.867911,34.42402
28577.0,-118.123766,33.781952
28589.0,-118.422269,33.910575
28595.0,-117.15942,32.877846
28603.0,-122.403835,37.752708
28611.0,-122.339909,37.783631
28613.0,-122.441537,37.779042
28624.0,-118.292063,33.881627
28633.0,-119.100529,34.209505
28644.0,-121.199524,38.620282
28658.0,-121.980069,36.984185
28666.0,-118.279005,34.104123
28668.0,-117.849988,33.725774
28685.0,-118.507263,34.023649
28692.0,-121.99783,37.964897
28695.0,-118.394873,33.888939
28696.0,-122.416521,37.794126
28702.0,-117.604881,33.452783
28705.0,-122.405024,37.779321
28712.0,-122.372888,40.59289
28730.0,-118.476364,34.062899
28734.0,-122.418475,37.786219
28735.0,-118.038342,33.904547
28746.0,-122.275543,38.27493
28748.0,-117.250854,32.963531
28758.0,-117.215985,32.795394
28765.0,-117.626716,33.432703
28780.0,-122.182084,37.454134
28790.0,-122.173156,37.922631
28842.0,-122.078866,38.239276
28858.0,-122.448815,37.680468
28894.0,-117.608947,34.106781
28902.0,-121.891363,36.713266
28912.0,-118.309036,34.048457
28943.0,-121.48424,38.573964
28971.0,-121.815027,36.682133
29010.0,-122.427434,37.798173
29022.0,-117.792639,33.66406
29036.0,-119.790037,36.80775
29044.0,-121.077529,38.930072
29045.0,-121.322923,38.562804
29053.0,-118.655058,34.377612
29080.0,-122.403978,37.787952
29091.0,-118.28921,34.054075
29128.0,-117.976579,33.894121
29130.0,-117.293661,33.13661
29133.0,-117.198536,32.731729
29158.0,-118.282263,34.134757
29171.0,-118.376171,34.064462
29186.0,-118.419059,34.031504
29224.0,-117.677487,33.486245
29227.0,-121.771786,37.300443
29229.0,-118.561793,34.172155
29245.0,-122.448813,37.77006
29272.0,-122.401857,37.785708
29278.0,-117.213919,32.804736
29294.0,-122.402643,37.773805
29345.0,-122.415435,37.780532
29348.0,-122.395774,37.777764
29392.0,-117.146253,32.871715
29405.0,-117.921279,33.698421
29413.0,-121.896535,36.607734
29418.0,-117.954087,33.91442
29431.0,-118.389007,33.87931
29449.0,-122.41012,37.80092
29458.0,-118.282367,33.864532
29472.0,-117.176446,32.829483
29480.0,-118.567144,34.368566
29499.0,-114.595171,35.058196
29512.0,-120.938187,37.585266
29523.0,-118.181287,33.8386
29529.0,-117.164488,32.738794
29595.0,-118.395701,33.991645
29596.0,-119.820535,36.774688
29602.0,-122.028635,37.413167
29629.0,-122.40538,37.722786
29633.0,-118.267026,34.004689
29637.0,-117.83528,33.738279
29658.0,-122.454388,37.827029
29671.0,-122.082464,37.413287
29675.0,-122.347306,37.721363
29677.0,-122.272143,37.545813
29699.0,-118.492885,34.030327
29715.0,-118.385185,34.070019
29737.0,-122.054384,37.320516
29741.0,-122.417305,37.755978
29776.0,-119.737031,34.427206
29783.0,-118.416822,33.966712
29790.0,-122.220221,37.659791
29805.0,-122.397487,37.788202
29813.0,-122.39601,37.793541
29830.0,-122.401898,37.790231
29832.0,-118.265852,34.045215
29842.0,-117.908421,33.900486
29845.0,-118.099132,34.1492
29853.0,-117.179363,32.800586
29910.0,-117.188622,32.732992
29929.0,-119.176564,34.223618
29950.0,-121.889618,37.209957
29957.0,-117.924104,33.860102
29959.0,-118.146195,34.150586
29969.0,-122.423518,37.894403
29996.0,-121.268245,37.894389
30000.0,-117.947598,33.717379
30004.0,-118.268144,34.128802
30017.0,-121.998111,37.386174
30062.0,-121.309604,37.979207
30075.0,-122.083758,37.3759
30079.0,-122.408801,37.776404
30080.0,-121.033394,37.699045
30094.0,-122.414227,37.769573
30095.0,-118.398502,33.93996
30114.0,-122.39839,37.779702
30147.0,-121.932018,37.302393
30155.0,-122.157325,37.414506
30157.0,-122.423818,37.783044
30158.0,-121.353816,38.736908
30163.0,-117.839673,33.644019
30165.0,-117.998017,33.710727
30187.0,-122.151268,37.409411
30229.0,-118.255976,33.837197
30231.0,-117.28196,33.101861
30257.0,-122.099455,37.3946
30302.0,-117.86416,33.842215
30306.0,-123.048043,38.335335
30322.0,-121.926002,37.69048
30326.0,-122.387155,37.820893
30329.0,-118.355484,33.886063
30337.0,-121.417825,38.582001
30343.0,-122.43113,37.79412
30359.0,-121.425857,38.606809
30365.0,-122.159293,37.439518
30372.0,-122.385669,37.753473
30373.0,-122.418251,37.752478
30377.0,-122.027655,37.32448
30387.0,-121.97437,37.356093
30401.0,-122.407711,37.787313
30419.0,-122.420369,37.779385
30434.0,-117.827339,33.689405
30441.0,-122.41603,37.776685
30450.0,-117.970069,33.734346
30459.0,-118.332948,34.141585
30481.0,-122.342942,37.461777
30550.0,-117.270751,33.088263
30558.0,-122.394022,37.788075
30564.0,-121.888397,37.330422
30588.0,-122.409548,37.831448
30681.0,-122.046411,37.373539
30746.0,-118.426891,34.041971
30772.0,-117.440691,34.099708
30780.0,-122.402566,37.775997
30782.0,-121.873995,37.705786
30793.0,-122.393188,37.768094
30794.0,-117.883295,33.698558
30802.0,-121.896837,37.336515
30821.0,-122.11611,37.266595
30822.0,-118.466693,34.155099
30838.0,-122.404638,38.455408
30943.0,-117.687793,33.468889
30947.0,-118.265677,34.00397
30969.0,-122.422377,37.831382
30970.0,-122.282169,37.784488
30979.0,-121.944365,37.321117
30993.0,-122.38852,37.743357
30998.0,-121.913461,37.743581
31049.0,-118.452169,34.375787
31051.0,-122.323808,37.86147
31060.0,-118.411561,34.17831
31078.0,-121.960962,37.301963
31082.0,-122.174399,37.444524
31098.0,-122.395053,37.774486
31117.0,-122.386602,37.812513
31118.0,-122.408562,37.758786
31161.0,-121.914063,37.259587
31226.0,-122.415492,37.78009
31227.0,-118.087657,33.790509
31228.0,-118.331211,34.053154
31229.0,-122.423062,37.775796
31230.0,-118.45819,34.037841
31231.0,-122.409419,37.744075
31237.0,-122.399725,37.782087
31238.0,-122.408178,37.731361
31239.0,-117.865063,33.690323
31240.0,-122.440508,37.43352
31241.0,-117.141771,32.877077
31246.0,-122.408565,37.787342
31249.0,-122.385432,37.676198
31254.0,-122.425509,37.780027
31258.0,-118.306713,34.061149
31271.0,-119.224036,34.268632
31283.0,-118.320841,34.071963
31294.0,-122.40784,37.763798
31298.0,-122.417285,37.777566
31308.0,-118.45203,34.049897
31323.0,-122.398335,37.767977
31327.0,-120.993668,37.646308
31392.0,-121.39353,38.603428
31400.0,-117.916796,33.818584
31406.0,-122.044,37.368663
31412.0,-122.407815,37.784057
31413.0,-122.400185,37.710713
31418.0,-122.204323,37.88572
31420.0,-122.430179,37.807274
31431.0,-117.893847,34.134338
31437.0,-122.417076,37.766213
31439.0,-122.413817,37.784638
31441.0,-122.385927,37.777161
31445.0,-122.418074,37.763362
31446.0,-122.400075,37.750683
31450.0,-118.413057,33.967992
31480.0,-121.062687,38.651904
31491.0,-122.406569,37.773909
31492.0,-122.398896,37.773623
31493.0,-122.417231,37.794483
31497.0,-122.406913,37.751229
31500.0,-122.388968,37.716986
31529.0,-118.194766,33.953253
31530.0,-121.886501,36.861114
31562.0,-121.957899,37.304482
31610.0,-117.855647,33.678072
31627.0,-116.372985,33.756326
31744.0,-117.792193,33.649842
31760.0,-122.444885,37.709974
31764.0,-121.920234,37.238345
31766.0,-122.009016,37.331221
31767.0,-121.963728,37.225252
31770.0,-122.419266,37.77927
31772.0,-122.406861,37.778938
31773.0,-122.416955,37.742379
31774.0,-122.418273,37.776097
31776.0,-122.410289,37.77883
31777.0,-122.321278,37.852467
31780.0,-122.376662,37.757218
31793.0,-122.390447,37.873734
31797.0,-121.984517,37.154018
31804.0,-122.391086,37.780411
31829.0,-122.083444,37.398667
31830.0,-117.140428,32.780741
31835.0,-122.421335,37.757035
31836.0,-122.412118,37.77606
31885.0,-122.397002,37.770283
31901.0,-118.169634,33.975452
31904.0,-117.837367,33.849918
31905.0,-122.004208,37.708939
31911.0,-117.830132,33.699762
31912.0,-118.08675,33.921291
31928.0,-118.406309,34.072841
31943.0,-122.246398,37.927825
31945.0,-121.928105,37.72811
32047.0,-122.434893,37.768143
32054.0,-122.322814,37.564852
32057.0,-122.422359,37.956608
32060.0,-122.160242,37.444977
32082.0,-121.923063,37.309939
32084.0,-122.374536,37.664497
32089.0,-122.3298,37.799829
32090.0,-122.36346,37.667804
32093.0,-122.298622,37.748754
32094.0,-122.398189,37.786813
32095.0,-122.289376,37.607543
32101.0,-122.41383,37.79229
32103.0,-117.154434,32.807978
32114.0,-117.267062,33.003493
32128.0,-122.418979,37.75486
32143.0,-121.995759,37.264193
32144.0,-118.335524,34.071709
32148.0,-117.187614,32.699306
32168.0,-121.731462,38.556713
32180.0,-117.919093,34.043528
32190.0,-117.931023,33.720724
32194.0,-122.257068,37.788834
32210.0,-122.095583,37.630248
32213.0,-121.950353,37.350814
32239.0,-118.341232,34.057655
32242.0,-117.183579,32.78771
32251.0,-117.270224,33.13536
32255.0,-117.95661,33.803153
32289.0,-121.968922,38.020067
32291.0,-122.394185,37.752126
32302.0,-118.222063,34.045644
32313.0,-122.423,38.058464
32314.0,-122.091569,37.402711
32315.0,-122.249751,37.770582
32321.0,-121.981283,37.670698
32329.0,-121.898402,37.291253
32337.0,-117.892566,34.003572
32342.0,-122.396742,37.758859
32363.0,-121.196331,38.939159
32366.0,-119.105217,36.130625
32367.0,-118.054451,33.820202
32376.0,-122.417812,37.766732
32377.0,-118.408992,33.970358
32378.0,-117.188813,32.75022
32384.0,-122.388903,37.719952
32388.0,-118.031896,33.801393
32401.0,-117.861505,33.678814
32403.0,-122.395462,37.781425
32407.0,-122.533343,37.965478
32409.0,-122.095001,37.623938
32421.0,-117.132773,32.769149
32430.0,-117.278822,33.136323
32437.0,-121.972014,37.348195
32439.0,-118.010406,33.760877
32445.0,-117.174929,32.713843
32450.0,-121.974652,37.087602
32456.0,-122.398995,37.71916
32464.0,-122.073933,37.382403
32469.0,-118.392047,33.964557
32471.0,-122.40566,37.764183
32479.0,-122.400808,37.755244
32481.0,-122.41306,37.768392
32493.0,-122.160516,37.442079
32494.0,-119.82887,34.428998
32508.0,-122.42667,37.795518
32514.0,-122.408649,37.784087
32515.0,-118.15388,34.098841
32535.0,-122.43349,37.658694
32545.0,-118.418965,34.006985
32546.0,-118.228784,33.854874
32561.0,-122.014249,37.342701
32575.0,-122.401052,37.965847
32590.0,-118.379106,34.029021
32598.0,-122.012559,37.384626
32601.0,-118.400137,33.887947
32632.0,-118.168527,34.101158
32652.0,-118.106584,34.013231
32655.0,-118.414744,34.027758
32662.0,-118.355355,34.049322
32672.0,-118.525856,34.046366
32673.0,-119.235288,34.261649
32678.0,-121.988742,37.787735
32683.0,-118.38502,34.039968
32692.0,-120.99071,37.669713
32693.0,-119.771465,36.808587
32694.0,-122.054419,38.262809
32695.0,-118.578913,34.171742
32698.0,-122.328443,37.650947
32705.0,-117.9772,33.74984
