user_id,keyword_id
31497,18
31500,20
31500,48
31500,16
31500,37
31529,69
31529,45
31529,45
31529,45
31529,10
31529,68
31529,11
31529,59
31529,1
31529,29
31529,75
31529,22
31529,43
31529,57
31530,27
31530,6
31530,0
31562,55
31562,27
31562,4
31562,68
31562,30
31562,54
31562,30
31562,28
31562,36
31562,49
31562,62
31562,21
31610,59
31610,59
31610,33
31610,39
31610,64
31610,30
31610,73
31627,42
31627,49
31627,55
31627,28
31627,61
31627,32
31627,68
31627,55
31627,44
31627,72
31627,13
31744,39
31744,58
31744,18
31744,64
31744,50
31744,34
31744,44
31744,32
31744,17
31744,46
31744,39
31744,32
31744,68
31744,58
31744,20
31760,5
31760,49
31760,13
31760,29
31760,55
31760,48
31760,48
31760,0
31760,43
31760,9
31760,25
31764,8
31764,73
31764,14
31764,27
31764,47
31764,1
31766,75
31766,8
31766,40
31766,30
31766,8
31766,23
31766,14
31766,22
31766,50
31767,21
31767,7
31767,27
31770,44
31770,35
31770,71
31772,37
31772,18
31772,9
31772,64
31772,52
31772,54
31772,54
31772,20
31772,20
31772,31
31772,4
31772,56
31773,42
31773,28
31773,73
31773,74
31773,55
31773,74
31776,24
31776,73
31776,69
31776,56
31776,2
31776,52
31776,46
31776,53
31776,39
31776,50
31776,68
31776,56
31776,9
31777,10
31777,51
31777,23
31777,52
31777,11
31780,51
31780,7
31780,34
31780,5
31780,55
31780,56
31780,11
31793,18
31793,71
31793,27
31793,12
31793,28
31793,30
31793,24
31793,14
31797,35
31797,45
31797,41
31797,21
31797,23
31797,57
31797,60
31797,69
31797,30
31797,5
31804,69
31804,30
31804,8
31804,60
31804,61
31804,63
31804,23
31804,73
31804,27
31804,13
31804,70
31804,41
31804,44
31804,40
31829,44
31829,24
31829,49
31829,20
31829,42
31829,0
31829,20
31829,32
31829,60
31829,3
31829,15
31830,39
31830,9
31830,54
31830,17
31830,45
31830,9
31830,64
31830,21
31830,5
31830,25
31830,1
31830,69
31830,4
31830,64
31830,69
31835,15
31835,10
31835,58
31835,19
31835,60
31835,30
31835,39
31836,16
31836,56
31836,11
31836,56
31836,39
31836,21
31836,70
31836,2
31836,25
31836,2
31836,33
31836,57
31836,16
31836,3
31836,74
31885,50
31885,21
31885,11
31885,25
31885,38
31885,63
31885,56
31885,75
31901,69
31901,51
31901,48
31904,39
31904,7
31904,17
31904,54
31904,18
31904,15
31904,43
31904,5
31904,50
31904,29
31904,19
31904,34
31905,72
31911,75
31911,56
31911,11
31911,64
31912,5
31912,60
31912,14
31912,8
31912,15
31912,74
31912,50
31912,73
31912,14
31928,11
31928,13
31928,35
31943,1
31943,64
31943,30
31943,23
31943,44
31943,24
31943,28
31943,35
31943,67
31943,2
31943,8
31943,16
31943,34
31943,2
31943,47
31945,75
31945,56
31945,20
31945,69
31945,14
31945,51
31945,19
31945,44
31945,28
31945,45
31945,15
31945,65
32047,33
32047,34
32047,75
32047,1
32047,10
32047,4
32054,69
32054,16
32054,60
32054,42
32054,64
32057,15
32057,11
32057,11
32060,39
32060,67
32060,70
32060,71
32060,49
32060,42
32082,48
32084,1
32084,14
32084,35
32084,10
32084,49
32084,75
32084,69
32084,71
32084,7
32084,50
32089,44
32089,39
32089,10
32089,65
32089,18
32090,75
32090,48
32090,3
32090,75
32090,69
32093,50
32093,69
32093,33
32093,46
32093,47
32093,28
32093,57
32093,61
32093,21
32093,43
32094,67
32094,13
32094,58
32094,8
32094,4
32094,18
32094,70
32095,73
32095,67
32101,62
32101,45
32101,27
32101,33
32101,67
32103,18
32103,1
32103,10
32103,36
32103,45
32103,23
32103,46
32103,46
32103,21
32103,12
32103,61
32103,26
32103,37
32103,69
32103,24
32114,2
32114,10
32114,54
32114,23
32114,14
32128,18
32128,20
32128,47
32128,42
32128,10
32128,34
32128,38
32128,11
32128,37
32128,13
32128,23
32128,63
32128,38
32128,23
32128,56
32143,47
32143,58
32143,50
32143,71
32143,68
32143,41
32143,30
32143,60
32143,38
32143,34
32143,3
32143,4
32143,1
32143,63
32143,58
32144,52
32144,62
32144,45
32144,39
32144,67
32144,71
32144,74
32144,49
32144,69
32144,67
32144,24
32144,73
32144,4
32144,15
32144,56
32148,35
32148,21
32148,6
32148,15
32148,61
32148,5
32148,66
32148,35
32148,63
32148,9
32168,38
32168,5
32168,33
32168,23
32168,51
32168,4
32168,19
32168,25
32168,6
32168,25
32168,71
32168,52
32168,11
32180,59
32180,64
32180,38
32180,72
32180,44
32180,21
32190,17
32190,51
32190,60
32190,73
32194,55
32194,27
32194,26
32194,12
32194,4
32194,30
32194,6
32194,3
32194,51
32194,25
32194,61
32194,15
32210,32
32210,12
32210,55
32210,16
32213,52
32213,36
32213,13
32213,15
32213,0
32213,43
32213,10
32213,75
32239,15
32239,15
32242,35
32242,23
32242,70
32242,67
32242,48
32242,1
32242,71
32242,42
32242,45
32242,51
32251,26
32251,66
32251,23
32251,17
32251,9
32251,31
32251,16
32251,8
32251,8
32251,12
32251,65
32251,40
32255,64
32255,70
32291,0
32291,8
32291,59
32291,33
32302,7
32302,4
32302,7
32302,24
32302,23
32302,59
32302,74
32302,42
32302,63
32302,61
32302,25
32302,0
32302,49
32313,23
32313,16
32313,64
32313,1
32313,11
32314,23
32314,14
32314,10
32314,26
32314,57
32314,35
32314,35
32314,26
32314,74
32315,6
32315,51
32315,2
32315,16
32315,17
32315,16
32321,41
32321,20
32321,44
32321,34
32321,40
32321,33
32321,29
32321,29
32329,26
32329,62
32329,59
32329,10
32329,53
32329,43
32329,49
32329,2
32329,43
32329,27
32329,63
32329,69
32329,30
32329,49
32329,69
32337,53
32337,41
32337,39
32337,22
32337,30
32337,70
32337,4
32337,48
32337,34
32337,0
32337,6
32337,12
32337,59
32337,21
32337,33
32342,1
32342,64
32342,13
32342,38
32342,11
32342,0
32342,33
32342,38
32342,74
32342,69
32342,73
32342,51
32342,11
32363,25
32363,10
32363,3
32366,45
32366,14
32366,47
32366,11
32367,11
32367,70
32376,10
32376,74
32376,46
32376,1
32376,38
32376,19
32376,73
32376,35
32376,70
32376,57
32376,64
32376,56
32376,29
32376,62
32376,2
32377,67
32378,26
32378,51
32378,50
32378,23
32378,65
32378,35
32378,41
32378,26
32384,38
32384,19
32384,50
32384,49
32384,37
32384,4
32384,66
32401,10
32401,36
32401,24
32401,51
32403,67
32403,9
32403,9
32403,0
32403,9
32403,14
32403,31
32403,4
32403,3
32403,47
32403,24
32403,9
32403,68
32403,45
32407,30
32407,32
32407,73
32407,62
32407,47
32407,43
32407,71
32407,22
32407,6
32407,42
32407,54
32407,27
32409,47
32409,57
32409,51
32409,55
32409,20
32409,69
32409,75
32409,42
32409,18
32409,42
32409,33
32409,53
32421,28
32421,44
32421,57
32421,49
32421,75
32421,41
32421,4
32421,15
32421,71
32421,45
32421,62
32421,34
32430,27
32430,30
32430,52
32430,28
32437,71
32437,56
32437,4
32437,24
32437,35
32437,11
32437,35
32437,59
32437,74
32439,51
32439,54
32439,25
32439,57
32439,19
32439,72
32439,70
32439,38
32439,8
32439,66
32439,72
32439,15
32445,36
32445,4
32445,54
32445,23
32445,30
32445,32
32450,19
32456,26
32456,1
32456,32
32456,40
32456,15
32464,38
32464,47
32464,1
32464,42
32464,71
32464,58
32464,63
32469,3
32469,20
32469,52
32469,13
32469,74
32469,1
32469,59
32469,23
32471,29
32471,57
32471,23
32471,64
32471,58
32471,31
32471,75
32481,24
32481,64
32493,31
32493,65
32493,25
32493,16
32493,22
32493,75
32493,70
32493,73
32493,38
32493,75
32493,48
32493,3
32494,62
32494,67
32508,64
32508,57
32508,15
32508,56
32508,44
32508,5
32508,2
32508,62
32508,60
32508,14
32508,12
32508,50
32508,39
32514,25
32514,19
32514,16
32514,1
32514,7
32514,3
32514,16
32514,38
32514,58
32515,36
32515,14
32515,3
32515,3
32515,65
32515,56
32535,20
32535,19
32535,63
32535,49
32535,27
32535,33
32535,31
32535,46
32535,36
32535,66
32535,38
32545,26
32545,41
32546,71
32546,53
32546,61
32546,19
32546,58
32546,67
32546,29
32546,48
32546,26
32546,7
32546,50
32561,23
32561,7
32561,71
32561,62
32561,11
32561,39
32561,39
32561,39
32561,72
32561,56
32575,29
32590,27
32590,39
32590,39
32590,23
32590,17
32590,39
32590,56
32598,24
32598,34
32598,9
32598,51
32598,2
32598,4
32598,37
32598,40
32598,63
32598,23
32598,69
32601,71
32632,1
32632,44
32632,32
32632,60
32632,14
32632,61
32632,67
32632,18
32652,44
32652,21
32655,68
32662,54
32662,13
32662,37
32662,25
32662,60
32662,55
32662,42
32662,36
32662,69
32662,1
32672,43
32672,12
32672,36
32672,73
32672,23
32672,9
32672,59
32672,8
32672,46
32672,37
32672,68
32672,14
32673,11
32673,50
32673,6
32683,7
32683,54
32683,10
32683,26
32683,74
32683,72
32683,60
32683,26
32683,34
32692,69
32692,11
32692,44
32692,74
32692,17
32692,42
32692,54
32693,68
32693,65
32693,7
32693,72
32693,41
32693,15
32693,61
32693,75
32693,41
32693,42
32693,41
32693,65
32693,66
32694,29
32694,74
32695,39
32695,61
32695,16
32695,27
32695,25
32695,40
32695,49
32695,4
32695,14
32695,74
32695,7
32695,24
32695,46
32695,72
32698,18
32705,47
32705,36
32705,59
32705,45
32705,39
32705,17
32705,50
32705,42
32705,48
32705,72
32705,36
32712,14
32712,56
32712,33
32712,68
32712,30
32712,67
32712,40
32712,59
32712,17
32712,51
32712,14
32712,51
32712,35
32716,33
32719,5
32719,50
32719,68
32719,2
32723,40
32723,8
32723,27
32723,68
32723,32
32723,56
32723,72
32723,73
32723,62
32723,12
32723,56
32723,39
32723,29
32731,42
32731,45
32731,37
32731,22
32732,56
32732,11
32732,68
32732,19
32732,22
32732,1
32732,45
32732,62
32732,55
32735,27
32735,30
32735,15
32735,64
32735,49
32735,69
32740,32
32740,17
32740,60
32740,55
32740,53
32748,23
32748,39
32748,53
32748,38
32748,74
32748,39
32748,39
32748,41
32748,4
32748,59
32748,65
32748,50
32748,29
32748,62
32750,53
32750,56
32750,51
32750,71
32750,40
32762,32
32762,59
32762,64
32762,28
32762,25
32762,12
32762,68
32762,63
32762,72
32771,27
32771,22
32771,39
32771,26
32771,17
32771,30
32775,3
32775,63
32775,31
32778,15
32778,73
32778,16
32778,45
32778,59
32778,29
32778,15
32778,56
32778,74
32778,40
32788,37
32788,36
32788,12
32788,0
32788,58
32788,37
32788,56
32788,45
32788,45
32788,38
32788,34
32788,0
32792,48
32792,18
32792,48
32792,25
32792,50
32792,67
32792,61
32792,52
32792,23
32792,61
32792,21
32792,37
32806,38
32806,40
32806,8
32806,19
32806,60
32825,36
32825,29
32825,26
32825,54
32845,64
32845,5
32845,31
32845,6
32845,57
32845,20
32845,7
32845,26
32845,5
32848,67
32848,21
32882,28
32882,45
32882,50
32882,59
32885,49
32885,7
32885,22
32885,48
32885,64
32885,73
32928,63
32928,75
32928,38
32928,56
32928,64
32928,59
32928,1
32928,2
32928,35
32928,50
32928,66
32928,22
32928,64
32928,69
32928,12
32929,66
32929,36
32929,55
32929,34
32951,2
32964,15
32969,8
32969,32
32969,46
32969,70
32969,45
32969,15
32969,74
32969,34
32969,40
32969,41
32969,38
32969,73
32969,22
32969,38
32969,29
32975,13
32975,57
32975,17
32975,48
32975,16
32975,29
32975,54
32975,18
32975,65
32975,22
32975,66
32975,25
32975,25
32975,0
32975,11
32993,25
32995,45
32995,63
32995,36
32995,52
32995,10
32995,57
32995,44
32995,68
32995,75
32995,36
32995,1
32995,60
32995,17
32995,23
33000,8
33000,73
33000,43
33000,27
33000,23
33000,33
33000,61
33000,68
33006,39
33006,13
33006,32
33006,26
33007,28
33007,65
33007,48
33007,7
33007,38
33017,28
33023,67
33023,13
33023,30
33023,9
33023,10
33023,19
33023,46
33023,24
33023,4
33024,24
33024,61
33024,46
33024,7
33024,16
33024,73
33024,7
33024,42
33024,21
33024,5
33024,69
33024,18
33028,30
33028,55
33028,8
33028,53
33028,57
33028,58
33028,63
33028,20
33028,66
33028,68
33028,30
33028,64
33028,17
33028,31
33033,69
33033,25
33033,15
33033,71
33033,35
33033,44
33033,66
33042,57
33042,53
33042,31
33042,49
33042,54
33042,40
33042,53
33042,47
33042,34
33042,52
33042,58
33042,14
33042,28
33042,47
33042,0
33049,38
33049,34
33049,37
33049,41
33049,32
33049,74
33049,35
33049,10
33049,20
33049,72
33049,73
33049,11
33058,61
33058,52
33058,59
33058,59
33058,58
33058,34
33058,58
33058,3
33058,55
33058,73
33067,33
33067,68
33067,20
33067,56
33067,68
33067,68
33067,39
33067,63
33067,69
33067,33
33069,72
33069,8
33069,72
33069,1
33069,9
33069,16
33069,20
33069,53
33069,42
33079,55
33079,3
33079,60
33089,9
33089,14
33089,46
33089,63
33089,9
33089,24
33089,75
33089,54
33089,8
33089,26
33089,22
33089,50
33092,8
33092,5
33092,37
33092,24
33092,46
33092,8
33092,20
33092,7
33092,56
33092,11
33092,48
33092,6
33092,31
33098,60
33098,16
33098,44
33098,10
33098,44
33098,9
33098,25
33098,46
33098,28
33098,43
33098,62
33098,0
33098,63
33098,56
33100,11
33100,66
33100,0
33100,13
33100,17
33100,22
33100,45
33120,25
33120,36
33120,66
33120,1
33120,23
33120,46
33120,72
33120,69
33120,36
33120,54
33120,46
33140,71
33140,25
33140,13
33140,13
33140,65
33140,37
33144,41
33144,51
33144,32
33144,9
33144,23
33175,21
33175,58
33175,17
33175,7
33175,54
33175,51
33175,27
33189,30
33189,67
33189,54
33189,14
33197,44
33197,74
33197,40
33197,67
33197,37
33206,17
33206,47
33206,26
33206,43
33222,27
33222,39
33222,41
33222,59
33222,27
33222,53
33224,14
33224,37
33224,57
33224,26
33224,48
33225,18
33225,27
33225,47
33225,54
33225,43
33225,75
33225,68
33225,16
33225,19
33225,58
33225,33
33225,37
33237,8
33237,32
33237,44
33237,53
33237,40
33237,11
33237,49
33242,70
33242,34
33242,47
33242,41
33242,50
33242,41
33242,71
33242,50
33242,75
33242,59
33242,45
33242,35
33242,23
33247,37
33247,43
33247,30
33247,65
33247,70
33249,10
33249,52
33249,18
33249,30
33249,10
33249,37
33249,59
33249,37
33249,1
33249,35
33249,27
33249,47
33249,50
33259,2
33259,72
33259,12
33259,50
33259,27
33259,42
33259,28
33259,57
33259,4
33259,71
33259,54
33259,69
33284,4
33284,48
33284,65
33284,48
33284,40
33296,31
33296,73
33296,3
33296,45
33296,31
33296,67
33303,54
33303,17
33303,22
33303,66
33303,59
33303,40
33303,51
33303,58
33303,53
33303,35
33303,57
33307,66
33307,21
33307,54
33307,5
33307,64
33313,36
33313,25
33313,38
33313,68
33313,44
33315,14
33318,31
33318,6
33318,42
33318,3
33318,65
33318,2
33318,21
33324,8
33324,10
33324,4
33324,59
33324,16
33324,10
33326,67
33326,26
33326,43
33326,51
33326,2
33326,37
33326,8
33326,2
33326,9
33326,40
33326,52
33326,31
33326,66
33326,49
33337,54
33337,47
33337,9
33337,19
33337,59
33337,49
33337,9
33337,12
33337,46
33337,8
33337,0
33358,10
33358,68
33358,63
33361,37
33361,68
33361,30
33361,40
33361,9
33361,47
33361,72
33361,45
33361,1
33361,38
33361,28
33361,5
33361,28
33361,45
33368,41
33368,2
33368,11
33368,56
33368,27
33368,7
33368,17
33368,18
33368,58
33368,8
33377,63
33377,24
33377,33
33377,68
33377,1
33377,53
33377,72
33377,20
33377,50
33377,23
33377,43
33377,58
33377,45
33377,14
33378,53
33378,58
33378,52
33378,28
33378,3
33378,34
33378,13
33378,11
33378,26
33378,73
33378,26
33378,3
33378,38
33386,20
33386,45
33386,29
33386,48
33386,39
33386,75
33386,56
33386,72
33391,67
33391,59
33391,48
33391,55
33391,38
33391,24
33391,5
33391,59
33395,61
33395,21
33395,75
33395,0
33395,73
33395,13
33395,38
33395,11
33414,24
33415,74
33415,44
33420,12
33420,18
33420,63
33420,47
33420,69
33420,70
33420,28
33420,40
33420,71
33420,49
33420,19
33420,39
33427,40
33427,13
33427,26
33427,40
33427,5
33427,69
33427,63
33427,56
33427,57
33427,65
33427,5
33438,57
33438,35
33438,15
33438,65
33438,32
33438,52
33438,67
33438,47
33438,25
33438,20
33438,17
33438,24
33438,40
33442,55
33442,57
33442,55
33442,14
33442,2
33442,43
33443,74
33443,57
33443,36
33443,72
33443,13
33443,57
33446,60
33446,23
33447,64
33447,24
33447,15
33447,50
33449,23
33449,38
33449,3
33449,44
33449,56
33449,55
33460,35
33460,4
33460,21
33460,61
33460,38
33467,31
33467,20
33471,52
33471,42
33471,53
33471,27
33471,73
33471,49
33471,11
33471,46
33471,71
33471,73
33471,14
33471,50
33480,2
33480,72
33480,75
33480,18
33480,2
33480,72
33480,26
33480,43
33480,55
33480,61
33480,23
33480,50
33480,6
33526,2
33526,68
33526,45
33526,2
33526,29
33526,47
33526,12
33526,29
33526,36
33526,46
33526,23
33526,29
33526,26
33526,66
33526,72
33547,17
33547,56
33547,56
33562,63
33562,72
33562,11
33562,1
33562,70
33562,45
33562,4
33562,38
33568,36
33569,66
33569,28
33569,6
33569,46
33569,9
33569,37
33569,73
33569,44
33569,63
33569,75
33569,52
33569,47
33569,16
33569,59
33569,14
33577,61
33577,54
33577,11
33577,43
33577,44
33577,7
33579,13
33579,41
33579,47
33579,60
33579,50
33579,47
33579,3
33579,41
33579,44
33579,57
33579,24
33591,36
33591,44
33591,60
33591,72
33591,49
33591,64
33591,2
33591,69
33591,73
33591,26
33591,21
33591,9
33591,21
33592,58
33592,9
33592,16
33592,61
33592,56
33592,74
33592,62
33592,45
33592,38
33592,6
33592,27
33592,46
33592,2
33592,14
33592,66
33596,53
33596,42
33596,1
33596,20
33596,67
33596,27
33596,39
33596,37
33596,21
33596,12
33596,66
33599,37
33599,38
33599,69
33599,23
33599,75
33606,47
33606,20
33606,67
33606,73
33606,17
33606,23
33606,29
33606,13
33606,42
33606,72
33606,48
33606,1
33606,51
33606,8
33609,48
33609,10
33609,53
33609,37
33609,12
33609,21
33609,46
33609,14
33609,8
33609,57
33609,36
33615,75
33615,2
33615,60
33632,47
33632,23
33632,3
33632,75
33632,18
33632,32
33632,26
33632,72
33632,12
33632,23
33632,31
33632,69
33635,61
33635,35
33635,60
33635,25
33635,48
33635,43
33635,15
33635,1
33640,44
33640,63
33640,71
33640,74
33640,34
33640,5
33640,22
33645,28
33645,23
33645,24
33645,34
33645,37
33645,26
33645,37
33645,20
33645,46
33645,36
33645,7
33645,43
33645,57
33645,34
33645,13
33647,52
33647,46
33647,43
33647,48
33647,38
33647,7
33647,15
33647,9
33648,26
33648,42
33648,59
33649,24
33649,8
33649,51
33649,50
33649,63
33649,29
33649,15
33655,44
33655,38
33655,20
33655,37
33655,49
33655,13
33655,16
33655,15
33655,40
33655,39
33655,66
33655,19
33655,32
33665,16
33665,50
33665,62
33665,11
33677,29
33677,34
33677,67
33677,70
33677,23
33677,19
33681,46
33681,51
33681,53
33681,34
33681,36
33681,51
33681,52
33681,31
33681,26
33681,24
33681,70
33681,48
33683,12
33683,67
33683,13
33683,43
33683,43
33683,39
33683,19
33683,36
33683,50
33683,12
33683,2
33683,61
33687,35
33687,33
33687,62
33687,22
33694,40
33694,53
33694,70
33694,5
33694,50
33694,58
33706,5
33706,46
33706,57
33706,18
33706,12
33706,53
33706,72
33706,34
33706,30
33706,42
33706,67
33706,20
33706,12
33716,2
33716,9
33716,56
33716,16
33716,16
33716,59
33716,51
33716,29
33716,28
33721,10
33721,3
33721,57
33721,15
33721,71
33721,55
33721,52
33738,0
33738,14
33739,59
33739,24
33739,28
33739,30
33739,23
33739,48
33739,15
33739,50
33751,41
33751,30
33751,1
33751,61
33751,61
33751,26
33751,58
33751,62
33754,72
33759,32
33759,21
33759,69
33760,38
33760,68
33760,15
33760,58
33764,18
33764,7
33764,51
33764,41
33764,62
33770,73
33770,38
33770,3
33770,34
33770,57
33770,30
33770,71
33792,14
33792,25
33792,38
33792,56
33792,10
33792,34
33792,38
33792,73
33802,28
33802,7
33802,56
33802,9
33802,71
33802,38
33802,46
33802,68
33802,50
33802,47
33802,37
33802,26
33802,9
33843,20
33843,27
33843,23
33843,36
33843,66
33843,8
33843,69
33843,17
33843,67
33843,30
33843,37
33843,40
33843,64
33845,8
33845,66
33845,3
33845,59
33853,52
33853,5
33853,39
33853,33
33853,61
33853,5
33853,9
33853,12
33853,11
33853,1
33853,45
33853,58
33853,20
33853,23
33853,19
33856,9
33856,72
33856,7
33856,57
33856,6
33856,40
33856,9
33856,40
33856,65
33856,62
33870,20
33870,59
33873,26
33873,49
33873,21
33873,46
33873,61
33874,25
33874,22
33874,50
33874,40
33874,56
33874,24
33874,70
33874,1
33874,40
33877,8
33909,32
33909,55
33909,43
33909,20
33909,48
33909,53
33909,24
33909,21
33914,17
33914,16
33914,44
33914,61
33914,36
33914,5
33914,9
33914,17
33914,23
33914,61
33914,70
33914,13
33914,73
33915,36
33915,43
33915,64
33915,44
33915,66
33915,39
33915,65
33915,66
33915,17
33915,68
33915,4
33915,50
33915,66
33915,7
33915,64
33916,12
33933,6
33938,54
33938,39
33938,35
33938,40
33938,47
33938,44
33938,50
33938,66
33938,3
33959,33
33959,54
33959,53
33959,40
33959,28
33965,8
33965,66
33965,5
33965,67
33965,26
33965,17
33965,26
33965,6
33965,42
33965,61
33965,17
33965,69
33965,56
33969,37
33969,38
33969,1
33969,62
33969,15
33969,55
33969,20
33969,9
33969,43
33969,29
33969,15
33969,14
33969,9
33969,11
33979,57
33979,26
33979,46
33979,14
34013,56
34013,3
34013,6
34013,71
34013,21
34013,68
34013,36
34013,11
34013,72
34021,59
34021,14
34021,69
34021,55
34021,74
34021,31
34021,28
34021,43
34021,43
34021,40
34021,9
34033,45
34033,18
34033,22
34033,11
34033,38
34033,50
34033,21
34033,13
34033,35
34033,14
34033,44
34033,7
34033,53
34036,29
34036,50
34036,50
34056,19
34056,59
34056,26
34056,22
34056,62
34056,25
34056,12
34056,73
34056,6
34056,75
34056,70
34056,47
34056,13
34056,47
34056,49
34061,33
34061,53
34061,50
34070,32
34070,17
34070,60
34070,43
34070,25
34070,45
34070,67
34070,27
34070,68
34070,40
34070,35
34070,29
34086,64
34086,51
34086,75
34086,51
34086,26
34089,37
34089,24
34089,40
34089,34
34089,59
34089,16
34095,65
34095,21
34095,28
34095,5
34095,37
34095,18
34095,36
34095,67
34095,75
34095,73
34095,35
34095,41
34124,13
34124,13
34124,43
34124,67
34124,55
34124,41
34124,51
34124,22
34124,29
34124,6
34124,36
34124,65
34124,31
34124,69
34130,27
34130,23
34130,11
34130,30
34130,60
34138,74
34138,75
34138,11
34138,7
34138,37
34138,6
34138,54
34138,26
34138,23
34138,0
34170,74
34170,66
34170,75
34170,23
34170,6
34170,25
34170,74
34181,73
34181,1
34181,18
34181,41
34181,15
34185,39
34185,42
34185,11
34185,75
34185,31
34185,11
34185,73
34185,47
34185,6
34185,28
34185,47
34192,24
34192,74
34201,0
34201,41
34201,65
34201,29
34201,27
34201,70
34201,22
34201,53
34215,70
34215,26
34215,75
34215,19
34215,7
34215,68
34215,42
34215,47
34215,32
34215,8
34218,67
34218,55
34218,3
34218,31
34218,50
34218,29
34218,74
34228,29
34228,71
34228,34
34228,53
34228,26
34228,53
34228,60
34228,11
34228,10
34228,24
34228,32
34228,64
34228,66
34228,27
34228,57
34231,60
34231,58
34231,44
34231,9
34231,69
34231,57
34231,61
34231,45
34231,37
34231,52
34231,67
34231,60
34265,39
34265,10
34265,75
34265,17
34265,16
34265,10
34265,54
34265,22
34265,46
34265,66
34284,66
34306,31
34306,2
34306,59
34306,37
34306,24
34306,45
34306,61
34306,56
34306,12
34306,4
34309,13
34309,11
34309,3
34309,73
34309,72
34309,37
34309,12
34309,70
34309,32
34309,5
34309,14
34318,73
34318,16
34318,73
34318,15
34318,22
34318,44
34318,57
34318,62
34318,63
34318,71
34331,56
34331,48
34331,56
34331,60
34331,60
34331,27
34331,72
34331,31
34331,9
34331,45
34331,37
34331,6
34331,73
34331,58
34337,16
34337,6
34337,3
34337,9
34337,2
34337,32
34337,41
34337,30
34337,52
34337,20
34337,64
34337,36
34337,9
34339,43
34339,33
34339,50
34339,36
34339,42
34346,18
34346,12
34346,42
34347,29
34347,72
34348,45
34348,57
34348,62
34348,1
34348,21
34348,17
34348,55
34348,6
34348,22
34348,74
34348,52
34348,11
34348,43
34356,59
34356,57
34358,53
34358,20
34358,75
34358,60
34358,75
34358,7
34358,65
34358,29
34358,69
34363,36
34363,52
34363,21
34363,26
34363,8
34363,64
34363,44
34363,50
34363,52
34387,37
34387,47
34387,25
34387,7
34387,3
34387,40
34387,25
34387,20
34387,65
34393,32
34393,15
34393,21
34393,41
34397,17
34397,4
34397,22
34397,53
34397,11
34397,48
34397,65
34398,25
34398,11
34398,27
34398,27
34398,75
34398,69
34398,53
34400,3
34400,40
34400,36
34400,41
34400,52
34400,37
34400,20
34428,4
34428,60
34428,31
34428,8
34428,64
34428,51
34428,7
34428,11
34428,30
34428,52
34428,75
34428,52
34434,8
34434,45
34434,1
34434,29
34434,60
34434,4
34434,59
34434,6
34434,30
34434,5
34435,46
34459,48
34459,48
34459,14
34459,1
34459,12
34459,59
34459,58
34459,66
34459,59
34462,31
34463,73
34463,25
34463,21
34463,20
34463,14
34463,50
34468,68
34468,11
34468,25
34468,9
34468,28
34468,8
34468,67
34468,51
34468,39
34468,29
34468,59
34468,55
34468,16
34468,34
34470,16
34470,13
34470,14
34470,58
34470,52
34470,58
34470,37
34470,18
34474,63
34474,35
34474,53
34474,53
34545,72
34545,35
34596,0
34596,35
34596,65
34596,8
34596,1
34596,54
34596,70
34596,11
34596,27
34596,17
34596,11
34596,62
34596,45
34604,29
34604,0
34604,16
34604,31
34604,25
34604,74
34604,35
34604,75
34604,11
34604,9
34604,48
34604,11
34604,40
34604,40
34604,64
34680,51
34680,54
34680,34
34700,66
34700,35
34701,67
34701,3
34701,31
34701,40
34701,53
34701,52
34701,25
34701,59
34704,42
34704,56
34704,7
34704,37
34704,40
34704,64
34704,37
34704,70
34704,57
34704,37
34704,31
34704,12
34704,49
34708,1
34708,55
34708,71
34708,65
34708,55
34724,53
34724,19
34724,61
34724,11
34724,9
34724,51
34724,66
34724,9
34724,14
34724,62
34724,44
34724,50
34724,38
34724,10
34773,51
34794,39
34794,58
34794,53
34794,16
34821,28
34821,64
34821,59
34821,40
34821,33
34821,17
34821,45
34821,62
34821,42
34821,42
34825,44
34826,56
34826,25
34826,66
34826,4
34826,62
34826,9
34826,49
34826,21
34826,56
34826,41
34826,66
34826,37
34826,16
34826,60
34830,4
34830,33
34830,57
34830,13
34830,51
34832,63
34832,75
34834,71
34834,51
34834,71
34834,14
34834,73
34834,53
34834,50
34834,22
34834,45
34834,2
34834,33
34834,44
34834,39
34834,38
34834,65
34835,62
34835,42
34835,25
34836,28
34836,35
34836,16
34836,39
34836,7
34836,14
34836,61
34836,57
34836,56
34836,60
34845,52
34845,32
34845,21
34845,51
34845,64
34845,67
34845,75
34845,45
34871,2
34871,45
34871,25
34871,26
34871,16
34871,42
34871,15
34871,20
34871,56
34871,52
34871,71
34871,5
34871,49
34871,72
34878,49
34878,43
34878,38
34878,49
34878,26
34878,12
34878,0
34878,25
34895,20
34895,7
34895,22
34895,17
34895,36
34895,49
34895,35
34895,15
34895,39
34895,12
34895,0
34895,8
34895,26
34895,24
34901,63
34901,46
34901,18
34901,65
34901,0
34901,70
34901,9
34901,75
34901,23
34901,41
34901,50
34901,39
34901,9
34901,15
34901,16
34923,8
34923,24
34923,2
34923,48
34923,39
34923,44
34923,46
34923,71
34923,65
34923,18
34923,42
34923,17
34923,13
34932,35
34932,5
34932,32
34932,64
34932,43
34932,30
34932,42
34932,66
34932,2
34937,47
34937,50
34937,18
34937,14
34937,28
34937,23
34937,69
34937,28
34937,49
34937,6
34937,59
34941,10
34941,21
